,participant_id,Sentence ID,Iteration,probability,Expected Transcription,large,base,medium,small,tiny
4517,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,at a zoo i fed the black wire-striped zebra.,,At a zoo I fed the black white striped zebra.,At a zoo I fed the black-white striped zebra.,Add a zoo I fed the black Y stripe zebra.
4518,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,at a zoo i fed the black wire-striped zebra.,,At a zoo I fed the black white striped zebra.,At a zoo I fed the black-white striped zebra.,
4519,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,at a zoo i fed the black wire-striped zebra.,,,,Add a zoo I fed the black Y stripe zebra.
4520,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,at a zoo i fed the black wire-striped zebra.,,,,
4521,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,at a zoo i fed the black wire-striped zebra.,,,At a zoo I fed the black-white striped zebra.,Add a zoo I fed the black Y stripe zebra.
4522,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,at a zoo i fed the black wire-striped zebra.,,,At a zoo I fed the black-white striped zebra.,
4523,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,at a zoo i fed the black wire-striped zebra.,"At a zoo, I fed the black, white striped zebra.",At a zoo I fed the black white striped zebra.,,Add a zoo I fed the black Y stripe zebra.
4524,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,at a zoo i fed the black wire-striped zebra.,"At a zoo, I fed the black, white striped zebra.",At a zoo I fed the black white striped zebra.,,
4525,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,at a zoo i fed the black wire-striped zebra.,"At a zoo, I fed the black, white striped zebra.",At a zoo I fed the black white striped zebra.,At a zoo I fed the black-white striped zebra.,Add a zoo I fed the black Y stripe zebra.
4526,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,at a zoo i fed the black wire-striped zebra.,"At a zoo, I fed the black, white striped zebra.",At a zoo I fed the black white striped zebra.,At a zoo I fed the black-white striped zebra.,
4527,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,at a zoo i fed the black wire-striped zebra.,"At a zoo, I fed the black, white striped zebra.",,,Add a zoo I fed the black Y stripe zebra.
4528,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,at a zoo i fed the black wire-striped zebra.,"At a zoo, I fed the black, white striped zebra.",,,
4529,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,at a zoo i fed the black wire-striped zebra.,"At a zoo, I fed the black, white striped zebra.",,At a zoo I fed the black-white striped zebra.,Add a zoo I fed the black Y stripe zebra.
4530,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,at a zoo i fed the black wire-striped zebra.,"At a zoo, I fed the black, white striped zebra.",,At a zoo I fed the black-white striped zebra.,
4531,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,Thank you.,,At a zoo I fed the black white striped zebra.,,Add a zoo I fed the black Y stripe zebra.
4532,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,Thank you.,,At a zoo I fed the black white striped zebra.,,
4533,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,Thank you.,,At a zoo I fed the black white striped zebra.,At a zoo I fed the black-white striped zebra.,Add a zoo I fed the black Y stripe zebra.
4534,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,Thank you.,,At a zoo I fed the black white striped zebra.,At a zoo I fed the black-white striped zebra.,
4535,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,Thank you.,,,,Add a zoo I fed the black Y stripe zebra.
4536,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,Thank you.,,,,
4537,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,Thank you.,,,At a zoo I fed the black-white striped zebra.,Add a zoo I fed the black Y stripe zebra.
4538,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,Thank you.,,,At a zoo I fed the black-white striped zebra.,
4539,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,Thank you.,"At a zoo, I fed the black, white striped zebra.",At a zoo I fed the black white striped zebra.,,Add a zoo I fed the black Y stripe zebra.
4540,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,Thank you.,"At a zoo, I fed the black, white striped zebra.",At a zoo I fed the black white striped zebra.,,
4541,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,Thank you.,"At a zoo, I fed the black, white striped zebra.",At a zoo I fed the black white striped zebra.,At a zoo I fed the black-white striped zebra.,Add a zoo I fed the black Y stripe zebra.
4542,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,Thank you.,"At a zoo, I fed the black, white striped zebra.",At a zoo I fed the black white striped zebra.,At a zoo I fed the black-white striped zebra.,
4543,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,Thank you.,"At a zoo, I fed the black, white striped zebra.",,,Add a zoo I fed the black Y stripe zebra.
4544,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,Thank you.,"At a zoo, I fed the black, white striped zebra.",,,
4545,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,Thank you.,"At a zoo, I fed the black, white striped zebra.",,At a zoo I fed the black-white striped zebra.,Add a zoo I fed the black Y stripe zebra.
4546,t2,94_3,L1,high prob,At the zoo I fed the black and white-striped zebra.,Thank you.,"At a zoo, I fed the black, white striped zebra.",,At a zoo I fed the black-white striped zebra.,
4547,t2,71_3,R3P1,low prob,I have a spoon but I need a web.,I have a spoon but I need a web.,I have a spoon but I need a wrap.,I have a spoon but I need a web.,I have a spoon but I need a web.,I have a spoon but I need a wrap.
4548,t2,85_1,L1,low prob,I like to play fetch with my clock.,"I like to play the fetch with my cloud.
Go tell the girl, I like to play fetch.
Okay.",,,,"I like to play the fat with my clout.
Okay."
4549,t2,85_1,L1,low prob,I like to play fetch with my clock.,"I like to play the fetch with my cloud.
Go tell the girl, I like to play fetch.
Okay.",,,,
4550,t2,85_1,L1,low prob,I like to play fetch with my clock.,"I like to play the fetch with my cloud.
Go tell the girl, I like to play fetch.
Okay.",,,"I like to play the FAT with my cloud.
I like to play sense.
Okay.","I like to play the fat with my clout.
Okay."
4551,t2,85_1,L1,low prob,I like to play fetch with my clock.,"I like to play the fetch with my cloud.
Go tell the girl, I like to play fetch.
Okay.",,,"I like to play the FAT with my cloud.
I like to play sense.
Okay.",
4552,t2,85_1,L1,low prob,I like to play fetch with my clock.,"I like to play the fetch with my cloud.
Go tell the girl, I like to play fetch.
Okay.",,"I like to play the fetch with my cloud.
What kind of a note.
I like to play fetch.
Okay.",,"I like to play the fat with my clout.
Okay."
4553,t2,85_1,L1,low prob,I like to play fetch with my clock.,"I like to play the fetch with my cloud.
Go tell the girl, I like to play fetch.
Okay.",,"I like to play the fetch with my cloud.
What kind of a note.
I like to play fetch.
Okay.",,
4554,t2,85_1,L1,low prob,I like to play fetch with my clock.,"I like to play the fetch with my cloud.
Go tell the girl, I like to play fetch.
Okay.",,"I like to play the fetch with my cloud.
What kind of a note.
I like to play fetch.
Okay.","I like to play the FAT with my cloud.
I like to play sense.
Okay.","I like to play the fat with my clout.
Okay."
4555,t2,85_1,L1,low prob,I like to play fetch with my clock.,"I like to play the fetch with my cloud.
Go tell the girl, I like to play fetch.
Okay.",,"I like to play the fetch with my cloud.
What kind of a note.
I like to play fetch.
Okay.","I like to play the FAT with my cloud.
I like to play sense.
Okay.",
4556,t2,85_1,L1,low prob,I like to play fetch with my clock.,"I like to play the fetch with my cloud.
Go tell the girl, I like to play fetch.
Okay.","I like to play the fattro of my cloud.
Okay.",,,"I like to play the fat with my clout.
Okay."
4557,t2,85_1,L1,low prob,I like to play fetch with my clock.,"I like to play the fetch with my cloud.
Go tell the girl, I like to play fetch.
Okay.","I like to play the fattro of my cloud.
Okay.",,,
4558,t2,85_1,L1,low prob,I like to play fetch with my clock.,"I like to play the fetch with my cloud.
Go tell the girl, I like to play fetch.
Okay.","I like to play the fattro of my cloud.
Okay.",,"I like to play the FAT with my cloud.
I like to play sense.
Okay.","I like to play the fat with my clout.
Okay."
4559,t2,85_1,L1,low prob,I like to play fetch with my clock.,"I like to play the fetch with my cloud.
Go tell the girl, I like to play fetch.
Okay.","I like to play the fattro of my cloud.
Okay.",,"I like to play the FAT with my cloud.
I like to play sense.
Okay.",
4560,t2,85_1,L1,low prob,I like to play fetch with my clock.,"I like to play the fetch with my cloud.
Go tell the girl, I like to play fetch.
Okay.","I like to play the fattro of my cloud.
Okay.","I like to play the fetch with my cloud.
What kind of a note.
I like to play fetch.
Okay.",,"I like to play the fat with my clout.
Okay."
4561,t2,85_1,L1,low prob,I like to play fetch with my clock.,"I like to play the fetch with my cloud.
Go tell the girl, I like to play fetch.
Okay.","I like to play the fattro of my cloud.
Okay.","I like to play the fetch with my cloud.
What kind of a note.
I like to play fetch.
Okay.",,
4562,t2,85_1,L1,low prob,I like to play fetch with my clock.,"I like to play the fetch with my cloud.
Go tell the girl, I like to play fetch.
Okay.","I like to play the fattro of my cloud.
Okay.","I like to play the fetch with my cloud.
What kind of a note.
I like to play fetch.
Okay.","I like to play the FAT with my cloud.
I like to play sense.
Okay.","I like to play the fat with my clout.
Okay."
4563,t2,85_1,L1,low prob,I like to play fetch with my clock.,"I like to play the fetch with my cloud.
Go tell the girl, I like to play fetch.
Okay.","I like to play the fattro of my cloud.
Okay.","I like to play the fetch with my cloud.
What kind of a note.
I like to play fetch.
Okay.","I like to play the FAT with my cloud.
I like to play sense.
Okay.",
4564,t2,85_1,L1,low prob,I like to play fetch with my clock.,Thank you.,,,,"I like to play the fat with my clout.
Okay."
4565,t2,85_1,L1,low prob,I like to play fetch with my clock.,Thank you.,,,,
4566,t2,85_1,L1,low prob,I like to play fetch with my clock.,Thank you.,,,"I like to play the FAT with my cloud.
I like to play sense.
Okay.","I like to play the fat with my clout.
Okay."
4567,t2,85_1,L1,low prob,I like to play fetch with my clock.,Thank you.,,,"I like to play the FAT with my cloud.
I like to play sense.
Okay.",
4568,t2,85_1,L1,low prob,I like to play fetch with my clock.,Thank you.,,"I like to play the fetch with my cloud.
What kind of a note.
I like to play fetch.
Okay.",,"I like to play the fat with my clout.
Okay."
4569,t2,85_1,L1,low prob,I like to play fetch with my clock.,Thank you.,,"I like to play the fetch with my cloud.
What kind of a note.
I like to play fetch.
Okay.",,
4570,t2,85_1,L1,low prob,I like to play fetch with my clock.,Thank you.,,"I like to play the fetch with my cloud.
What kind of a note.
I like to play fetch.
Okay.","I like to play the FAT with my cloud.
I like to play sense.
Okay.","I like to play the fat with my clout.
Okay."
4571,t2,85_1,L1,low prob,I like to play fetch with my clock.,Thank you.,,"I like to play the fetch with my cloud.
What kind of a note.
I like to play fetch.
Okay.","I like to play the FAT with my cloud.
I like to play sense.
Okay.",
4572,t2,85_1,L1,low prob,I like to play fetch with my clock.,Thank you.,"I like to play the fattro of my cloud.
Okay.",,,"I like to play the fat with my clout.
Okay."
4573,t2,85_1,L1,low prob,I like to play fetch with my clock.,Thank you.,"I like to play the fattro of my cloud.
Okay.",,,
4574,t2,85_1,L1,low prob,I like to play fetch with my clock.,Thank you.,"I like to play the fattro of my cloud.
Okay.",,"I like to play the FAT with my cloud.
I like to play sense.
Okay.","I like to play the fat with my clout.
Okay."
4575,t2,85_1,L1,low prob,I like to play fetch with my clock.,Thank you.,"I like to play the fattro of my cloud.
Okay.",,"I like to play the FAT with my cloud.
I like to play sense.
Okay.",
4576,t2,85_1,L1,low prob,I like to play fetch with my clock.,Thank you.,"I like to play the fattro of my cloud.
Okay.","I like to play the fetch with my cloud.
What kind of a note.
I like to play fetch.
Okay.",,"I like to play the fat with my clout.
Okay."
4577,t2,85_1,L1,low prob,I like to play fetch with my clock.,Thank you.,"I like to play the fattro of my cloud.
Okay.","I like to play the fetch with my cloud.
What kind of a note.
I like to play fetch.
Okay.",,
4578,t2,85_1,L1,low prob,I like to play fetch with my clock.,Thank you.,"I like to play the fattro of my cloud.
Okay.","I like to play the fetch with my cloud.
What kind of a note.
I like to play fetch.
Okay.","I like to play the FAT with my cloud.
I like to play sense.
Okay.","I like to play the fat with my clout.
Okay."
4579,t2,85_1,L1,low prob,I like to play fetch with my clock.,Thank you.,"I like to play the fattro of my cloud.
Okay.","I like to play the fetch with my cloud.
What kind of a note.
I like to play fetch.
Okay.","I like to play the FAT with my cloud.
I like to play sense.
Okay.",
4580,t2,65_1,R2P1,high prob,The coloring book comes with a box of crayons.,"Okay, the coloring book comes with a box of crayons.","Okay, the coloring book comes with a box of crayons.","Okay, the coloring book comes with a box of crayons.","Okay, the coloring book comes with a box of crayons.","Okay, the Coling book comes with a box of crayons."
4581,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,The girl took lessons to play the dinosaur.,The growth tick lessons to play the dinosaur.,The grow took lessons to play the dinosaur.,to grow two clasps to play the dinosaur.,
4582,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,The girl took lessons to play the dinosaur.,The growth tick lessons to play the dinosaur.,The grow took lessons to play the dinosaur.,to grow two clasps to play the dinosaur.,The growth took less than to play the dinosaur.
4583,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,The girl took lessons to play the dinosaur.,The growth tick lessons to play the dinosaur.,The grow took lessons to play the dinosaur.,,
4584,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,The girl took lessons to play the dinosaur.,The growth tick lessons to play the dinosaur.,The grow took lessons to play the dinosaur.,,The growth took less than to play the dinosaur.
4585,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,The girl took lessons to play the dinosaur.,The growth tick lessons to play the dinosaur.,,to grow two clasps to play the dinosaur.,
4586,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,The girl took lessons to play the dinosaur.,The growth tick lessons to play the dinosaur.,,to grow two clasps to play the dinosaur.,The growth took less than to play the dinosaur.
4587,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,The girl took lessons to play the dinosaur.,The growth tick lessons to play the dinosaur.,,,
4588,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,The girl took lessons to play the dinosaur.,The growth tick lessons to play the dinosaur.,,,The growth took less than to play the dinosaur.
4589,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,The girl took lessons to play the dinosaur.,,The grow took lessons to play the dinosaur.,to grow two clasps to play the dinosaur.,
4590,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,The girl took lessons to play the dinosaur.,,The grow took lessons to play the dinosaur.,to grow two clasps to play the dinosaur.,The growth took less than to play the dinosaur.
4591,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,The girl took lessons to play the dinosaur.,,The grow took lessons to play the dinosaur.,,
4592,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,The girl took lessons to play the dinosaur.,,The grow took lessons to play the dinosaur.,,The growth took less than to play the dinosaur.
4593,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,The girl took lessons to play the dinosaur.,,,to grow two clasps to play the dinosaur.,
4594,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,The girl took lessons to play the dinosaur.,,,to grow two clasps to play the dinosaur.,The growth took less than to play the dinosaur.
4595,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,The girl took lessons to play the dinosaur.,,,,
4596,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,The girl took lessons to play the dinosaur.,,,,The growth took less than to play the dinosaur.
4597,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,Thank you.,The growth tick lessons to play the dinosaur.,The grow took lessons to play the dinosaur.,to grow two clasps to play the dinosaur.,
4598,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,Thank you.,The growth tick lessons to play the dinosaur.,The grow took lessons to play the dinosaur.,to grow two clasps to play the dinosaur.,The growth took less than to play the dinosaur.
4599,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,Thank you.,The growth tick lessons to play the dinosaur.,The grow took lessons to play the dinosaur.,,
4600,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,Thank you.,The growth tick lessons to play the dinosaur.,The grow took lessons to play the dinosaur.,,The growth took less than to play the dinosaur.
4601,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,Thank you.,The growth tick lessons to play the dinosaur.,,to grow two clasps to play the dinosaur.,
4602,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,Thank you.,The growth tick lessons to play the dinosaur.,,to grow two clasps to play the dinosaur.,The growth took less than to play the dinosaur.
4603,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,Thank you.,The growth tick lessons to play the dinosaur.,,,
4604,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,Thank you.,The growth tick lessons to play the dinosaur.,,,The growth took less than to play the dinosaur.
4605,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,Thank you.,,The grow took lessons to play the dinosaur.,to grow two clasps to play the dinosaur.,
4606,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,Thank you.,,The grow took lessons to play the dinosaur.,to grow two clasps to play the dinosaur.,The growth took less than to play the dinosaur.
4607,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,Thank you.,,The grow took lessons to play the dinosaur.,,
4608,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,Thank you.,,The grow took lessons to play the dinosaur.,,The growth took less than to play the dinosaur.
4609,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,Thank you.,,,to grow two clasps to play the dinosaur.,
4610,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,Thank you.,,,to grow two clasps to play the dinosaur.,The growth took less than to play the dinosaur.
4611,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,Thank you.,,,,
4612,t2,86_2,L2,low prob,The girl took lessons to play the dinosaur.,Thank you.,,,,The growth took less than to play the dinosaur.
4613,t2,61_2,R1P1,low prob,I used 3 big snowballs to make a bear.,I used three big snowballs to make a beard.,I used three big snowballs to make it appear.,I used three big snowballs to make a beard.,I used 3 big snowballs to make a beard.,I use three big snowballs to make a beer.
4614,t2,57_2,L1,nonword,At the tayground I like to go down the candle.,"At the tei ground, I like to go down the candle.","At the take round, I like to go down the candle.",at the tail ground I like to go down the candle.,at the tail ground I like to go down the candle the candle.,"At the take round, I like to go down the canto."
4615,t2,54_1,L2,low prob,In the bathtub there is a floating little wheel.,"In the bathtub, there is a floating little wheel.",In the bathtub there is a floating litlle wheel.,In the bathtub there is a floating little wheel.,"In the bathtub, there's a floating little wheel.","In the bath tub, there is a floating little wheel."
4616,t2,45_3,L2,nonword,I wear bunglasses to shade my fire.,I wear bong glasses to shade my fire.,I wear bang glasses to shade my fire.,I wear bond glasses to shade my fire.,I wear band glasses to shade my fire.,I wear bunk glasses to shade my fire.
4617,t2,19_2,L1,nonword,The bing lived in a large tv.,The Bean Levy Large TV.,The Bing Live A Large TV.,The Bing Levi Large TV.,The Bing Live in large TV.,The Bing Leave A Large TV.
4618,t2,1_3,L2,nonword,The runkey ate the shark.,"The Runkey A.
the Shark.",The ranking A the shark.,The ronky ate a shark.,The Runky A The Shark.,The Runky A the Shark.
4619,t2,74_1,L1,high prob,You can make juice from fresh squeezed oranges.,You can make juice from fresh squeezed oranges.,You can make juice from fresh squeezed oranges.,You can make juice from fresh squeezed oranges.,You can make juice from fresh squeezed oranges.,You can make juice from fresh squeezed oranges.
4620,t2,39_2,L2,low prob,The bunny nibbled a clown.,The bunny nibbled a clown.,The bunny never a clown.,The bunny nibble a clown.,The bunny nibble a clown.,The bunny never accounting.
4621,t2,65_3,L1,low prob,The coloring book comes with a box of hair.,The coloring book comes with a box of here.,The coloring book comes with a box of here.,The coloring book comes with a box of here.,The coloring book comes with a box of here.,The coloring book comes with a box of hair.
4622,t2,3_3,R1P1,low prob,"The king wore a shiny, gold box",The king wore a shiny gold box.,The King wore a shiny gold box.,The king wore a shiny gold box.,The king wore a shiny gold box.,The King wore a shiny gold box.
4623,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.",Thank you.,,"On Christmas, Mommy loves cookies for Santa.","On Christmas, Mommy and I have cookies for Santa.","On Christmas, mommy and life cookies for Santa."
4624,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.",Thank you.,,"On Christmas, Mommy loves cookies for Santa.","On Christmas, Mommy and I have cookies for Santa.",
4625,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.",Thank you.,,"On Christmas, Mommy loves cookies for Santa.",,"On Christmas, mommy and life cookies for Santa."
4626,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.",Thank you.,,"On Christmas, Mommy loves cookies for Santa.",,
4627,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.",Thank you.,,,"On Christmas, Mommy and I have cookies for Santa.","On Christmas, mommy and life cookies for Santa."
4628,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.",Thank you.,,,"On Christmas, Mommy and I have cookies for Santa.",
4629,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.",Thank you.,,,,"On Christmas, mommy and life cookies for Santa."
4630,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.",Thank you.,,,,
4631,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.",Thank you.,On Christmas mommy left cookies for Santa.,"On Christmas, Mommy loves cookies for Santa.","On Christmas, Mommy and I have cookies for Santa.","On Christmas, mommy and life cookies for Santa."
4632,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.",Thank you.,On Christmas mommy left cookies for Santa.,"On Christmas, Mommy loves cookies for Santa.","On Christmas, Mommy and I have cookies for Santa.",
4633,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.",Thank you.,On Christmas mommy left cookies for Santa.,"On Christmas, Mommy loves cookies for Santa.",,"On Christmas, mommy and life cookies for Santa."
4634,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.",Thank you.,On Christmas mommy left cookies for Santa.,"On Christmas, Mommy loves cookies for Santa.",,
4635,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.",Thank you.,On Christmas mommy left cookies for Santa.,,"On Christmas, Mommy and I have cookies for Santa.","On Christmas, mommy and life cookies for Santa."
4636,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.",Thank you.,On Christmas mommy left cookies for Santa.,,"On Christmas, Mommy and I have cookies for Santa.",
4637,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.",Thank you.,On Christmas mommy left cookies for Santa.,,,"On Christmas, mommy and life cookies for Santa."
4638,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.",Thank you.,On Christmas mommy left cookies for Santa.,,,
4639,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.","On Christmas, mommy left cookies for Santa.",,"On Christmas, Mommy loves cookies for Santa.","On Christmas, Mommy and I have cookies for Santa.","On Christmas, mommy and life cookies for Santa."
4640,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.","On Christmas, mommy left cookies for Santa.",,"On Christmas, Mommy loves cookies for Santa.","On Christmas, Mommy and I have cookies for Santa.",
4641,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.","On Christmas, mommy left cookies for Santa.",,"On Christmas, Mommy loves cookies for Santa.",,"On Christmas, mommy and life cookies for Santa."
4642,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.","On Christmas, mommy left cookies for Santa.",,"On Christmas, Mommy loves cookies for Santa.",,
4643,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.","On Christmas, mommy left cookies for Santa.",,,"On Christmas, Mommy and I have cookies for Santa.","On Christmas, mommy and life cookies for Santa."
4644,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.","On Christmas, mommy left cookies for Santa.",,,"On Christmas, Mommy and I have cookies for Santa.",
4645,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.","On Christmas, mommy left cookies for Santa.",,,,"On Christmas, mommy and life cookies for Santa."
4646,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.","On Christmas, mommy left cookies for Santa.",,,,
4647,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.","On Christmas, mommy left cookies for Santa.",On Christmas mommy left cookies for Santa.,"On Christmas, Mommy loves cookies for Santa.","On Christmas, Mommy and I have cookies for Santa.","On Christmas, mommy and life cookies for Santa."
4648,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.","On Christmas, mommy left cookies for Santa.",On Christmas mommy left cookies for Santa.,"On Christmas, Mommy loves cookies for Santa.","On Christmas, Mommy and I have cookies for Santa.",
4649,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.","On Christmas, mommy left cookies for Santa.",On Christmas mommy left cookies for Santa.,"On Christmas, Mommy loves cookies for Santa.",,"On Christmas, mommy and life cookies for Santa."
4650,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.","On Christmas, mommy left cookies for Santa.",On Christmas mommy left cookies for Santa.,"On Christmas, Mommy loves cookies for Santa.",,
4651,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.","On Christmas, mommy left cookies for Santa.",On Christmas mommy left cookies for Santa.,,"On Christmas, Mommy and I have cookies for Santa.","On Christmas, mommy and life cookies for Santa."
4652,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.","On Christmas, mommy left cookies for Santa.",On Christmas mommy left cookies for Santa.,,"On Christmas, Mommy and I have cookies for Santa.",
4653,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.","On Christmas, mommy left cookies for Santa.",On Christmas mommy left cookies for Santa.,,,"On Christmas, mommy and life cookies for Santa."
4654,t2,97_3,L1,high prob,"On Christmas, mommy left cookies for santa.","On Christmas, mommy left cookies for Santa.",On Christmas mommy left cookies for Santa.,,,
4655,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,Thank you.,,,The stroller took lessons to play the dinosaur.,The stroll took lessons to play the dinosaur.
4656,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,Thank you.,,,The stroller took lessons to play the dinosaur.,
4657,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,Thank you.,,,,The stroll took lessons to play the dinosaur.
4658,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,Thank you.,,,,
4659,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,Thank you.,,The stroll took less than two played dinosaur.,The stroller took lessons to play the dinosaur.,The stroll took lessons to play the dinosaur.
4660,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,Thank you.,,The stroll took less than two played dinosaur.,The stroller took lessons to play the dinosaur.,
4661,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,Thank you.,,The stroll took less than two played dinosaur.,,The stroll took lessons to play the dinosaur.
4662,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,Thank you.,,The stroll took less than two played dinosaur.,,
4663,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,Thank you.,The stroll took lessons to play the dinosaur.,,The stroller took lessons to play the dinosaur.,The stroll took lessons to play the dinosaur.
4664,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,Thank you.,The stroll took lessons to play the dinosaur.,,The stroller took lessons to play the dinosaur.,
4665,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,Thank you.,The stroll took lessons to play the dinosaur.,,,The stroll took lessons to play the dinosaur.
4666,t2,86_1,L1,nonword,The stirl took lessons to play the dinosaur.,Thank you.,The stroll took lessons to play the dinosaur.,,,
