participant_id,sentence_id,probability,unique_iterations,best_wer_across_iterations,best_iteration,best_model
t74,99_1,high prob,"['L1', 'L2']",0.0,L1,large
t74,99_3,low prob,"['L2', 'L1']",0.1111111111111111,L1,base
t74,9_1,high prob,"['L1', 'L2']",0.0,L1,large
t74,9_3,low prob,"['L2', 'L1']",0.0,L1,large
t75,100_2,low prob,"['L1', 'L2']",0.0,L1,large
t75,100_3,high prob,"['L1', 'L2']",0.0,L1,large
t75,10_1,low prob,"['L1', 'L2']",0.1666666666666666,L1,large
t75,10_3,high prob,"['L2', 'L1']",0.0,L1,large
t75,11_2,high prob,"['L2', 'L1']",0.0,L2,tiny
t75,11_3,low prob,"['L2', 'L1']",0.0,L1,tiny
t75,12_1,high prob,"['L1', 'L2']",0.0,L1,large
t75,12_2,low prob,"['L2', 'L1']",0.0,L1,tiny
t75,13_1,low prob,"['L1', 'L2']",0.0,L1,large
t75,13_3,high prob,"['L2', 'L1']",0.0,L1,large
t75,14_1,low prob,"['L1', 'L2']",0.0,L1,large
t75,14_2,high prob,"['L2', 'L1']",0.0,L1,large
t75,15_2,high prob,"['L2', 'L1']",0.0,L1,large
t75,15_3,low prob,"['L2', 'L1']",0.0,L1,large
t75,16_1,low prob,"['L1', 'L2']",0.2222222222222222,L1,large
t75,16_2,high prob,"['L2', 'L1']",0.2222222222222222,L1,large
t75,17_2,high prob,"['L2', 'L1']",0.0,L1,large
t75,17_3,low prob,"['L2', 'L1']",0.0,L1,large
t75,18_1,high prob,"['R1P1', 'L2', 'R1P2', 'L1']",0.0,L1,large
t75,18_3,low prob,"['R1P1', 'L1', 'L2', 'R1P2']",0.0,L1,large
t75,19_1,low prob,"['L2', 'L1']",0.0,L1,large
t75,19_3,high prob,"['L1', 'L2']",0.0,L1,large
t75,1_1,high prob,"['L1', 'L2']",0.0,L1,large
t75,1_2,low prob,"['L2', 'L1']",0.0,L1,large
t75,20_1,low prob,"['L1', 'L2']",0.0,L1,large
t75,20_3,high prob,"['L2', 'L1']",0.0,L1,large
t75,21_1,low prob,"['L1', 'L2']",0.0,L2,large
t75,21_3,high prob,"['L2', 'L1']",0.0,L1,large
t75,22_1,high prob,"['L1', 'L2']",0.0,L1,large
t75,22_3,low prob,"['L2', 'L1']",0.0,L1,large
t75,23_2,high prob,"['L2', 'L1']",0.0,L1,large
t75,23_3,low prob,"['L2', 'L1']",0.0,L1,large
t75,24_1,high prob,"['L1', 'L2']",0.0,L1,medium
t75,24_2,low prob,"['L2', 'L1']",0.0,L1,small
t75,25_1,high prob,"['L1', 'L2']",0.0,L1,large
t75,25_3,low prob,"['L2', 'L1']",0.0,L1,large
t75,26_1,high prob,"['L1', 'L2']",0.0,L1,large
t75,26_3,low prob,"['L2', 'L1']",0.0,L1,large
t75,27_1,low prob,"['L1', 'L2']",0.0,L1,large
t75,27_3,high prob,"['L2', 'L1']",0.0,L1,large
t75,28_2,high prob,"['L1', 'L2']",0.0,L1,large
t75,28_3,low prob,"['L1', 'L2']",0.0,L1,large
t75,29_1,low prob,"['L2', 'L1']",0.0,L1,large
t75,29_2,high prob,"['L1', 'L2']",0.0,L1,large
t75,2_1,high prob,"['L1', 'L2']",0.0,L1,large
t75,2_3,low prob,"['L2', 'L1']",0.0,L1,large
t75,30_1,low prob,"['L2', 'L1']",0.1428571428571428,L1,large
t75,30_2,high prob,"['L1', 'L2']",0.0,L2,large
t75,31_2,high prob,"['L1', 'L2']",0.0,L1,large
t75,31_3,low prob,"['L1', 'L2']",0.0,L1,large
t75,32_1,high prob,"['L2', 'L1']",0.0,L1,large
t75,32_2,low prob,"['L1', 'L2']",0.0,L1,large
t75,33_1,high prob,"['L2', 'L1']",0.0,L1,large
t75,33_2,low prob,"['L1', 'L2']",0.0,L1,large
t75,34_1,high prob,"['L2', 'L1']",0.0,L1,large
t75,34_2,low prob,"['L1', 'L2']",0.0,L1,base
t75,35_1,low prob,"['L2', 'L1']",0.0,L1,large
t75,35_3,high prob,"['L1', 'L2']",0.0,L1,large
t75,36_2,low prob,"['L1', 'L2']",0.0,L2,large
t75,36_3,high prob,"['L1', 'L2']",0.125,L1,large
t75,37_2,low prob,"['L1', 'L2']",0.125,L1,large
t75,37_3,high prob,"['L1', 'L2']",0.0,L1,large
t75,38_2,high prob,"['L2', 'R1P2', 'R1P1', 'L1']",0.0,L1,large
t75,38_3,low prob,"['L2', 'R1P2', 'L1', 'R1P1']",0.0,L1,large
t75,39_2,low prob,"['L2', 'L1']",0.0,L1,medium
t75,39_3,high prob,"['L2', 'L1']",0.0,L1,large
t75,3_2,high prob,"['L2', 'L1']",0.0,L1,large
t75,3_3,low prob,"['L2', 'L1']",0.0,L1,large
t75,40_1,high prob,"['L1', 'L2']",0.0,L1,large
t75,40_3,low prob,"['L2', 'L1']",0.0,L2,large
t75,41_2,high prob,"['L2', 'L1']",0.2,L1,large
t75,41_3,low prob,"['L2', 'L1']",0.2,L1,large
t75,42_1,high prob,"['L1', 'L2']",0.0,L1,large
t75,42_3,low prob,"['L2', 'L1']",0.0,L1,medium
t75,43_1,low prob,"['L1', 'L2']",0.125,L1,large
t75,43_2,high prob,"['L2', 'L1']",0.0,L1,medium
t75,44_1,high prob,"['L1', 'L2']",0.0,L1,large
t75,44_2,low prob,"['L2', 'L1']",0.0,L1,large
t75,45_1,high prob,"['L1', 'L2']",0.0,L1,large
t75,45_2,low prob,"['L2', 'L1']",0.0,L1,large
t75,46_2,low prob,"['R2P1', 'L2', 'R2P2', 'L1']",0.0,L1,large
t75,46_3,high prob,"['R2P1', 'L2', 'L1', 'R2P2']",0.0,L2,medium
t75,47_2,high prob,"['L2', 'L1']",0.0,L1,large
t75,47_3,low prob,"['L2', 'L1']",0.0,L1,large
t75,48_2,low prob,"['L1', 'L2']",0.0,L1,large
t75,48_3,high prob,"['L1', 'L2']",0.0,L1,large
t75,49_2,high prob,"['L1', 'L2']",0.0,L1,large
t75,49_3,low prob,"['L1', 'L2']",0.0,L2,large
t75,4_1,low prob,"['L1', 'L2']",0.125,L1,large
t75,4_2,high prob,"['L2', 'L1']",0.0,L1,large
t75,50_1,high prob,"['L2', 'L1']",0.0,L1,large
t75,50_2,low prob,"['L1', 'L2']",0.0,L1,medium
t75,51_2,high prob,"['L1', 'L2']",0.0,L1,large
t75,51_3,low prob,"['L1', 'L2']",0.0,L1,base
t75,52_1,low prob,"['L2', 'L1']",0.0,L1,large
t75,52_2,high prob,"['L1', 'L2']",0.0,L1,large
t75,53_1,high prob,"['L2', 'L1']",0.0,L1,large
t75,53_3,low prob,"['L1', 'L2']",0.0,L1,large
t75,54_1,low prob,"['L2', 'L1']",0.0,L1,large
t75,54_3,high prob,"['L1', 'L2']",0.0,L1,large
t75,55_1,low prob,"['L2', 'L1']",0.0,L1,large
t75,55_2,high prob,"['L1', 'L2']",0.0,L1,large
t75,56_1,high prob,"['L2', 'L1']",0.0,L2,large
t75,56_2,low prob,"['L1', 'L2']",0.0,L2,large
t75,57_1,high prob,"['L2', 'L1']",0.0,L1,large
t75,57_3,low prob,"['L1', 'L2']",0.0,L1,large
t75,58_1,low prob,"['L1', 'L2']",0.1428571428571428,L1,large
t75,58_3,high prob,"['L2', 'L1']",0.0,L1,large
t75,59_1,high prob,"['L1', 'L2']",0.0,L1,large
t75,59_2,low prob,"['L2', 'L1']",0.0,L1,large
t75,5_1,high prob,"['L1', 'L2']",0.1666666666666666,L1,large
t75,5_2,low prob,"['L2', 'L1']",0.1666666666666666,L1,large
t75,60_1,low prob,"['L2', 'L1']",0.0,L1,tiny
t75,60_2,high prob,"['L1', 'L2']",0.0,L1,large
t75,61_2,low prob,"['L1', 'L2']",0.1111111111111111,L1,large
t75,61_3,high prob,"['L1', 'L2']",0.1111111111111111,L1,large
t75,62_1,low prob,"['L2', 'L1']",0.0,L1,large
t75,62_2,high prob,"['L1', 'L2']",0.0,L1,large
t75,63_1,low prob,"['L2', 'L1']",0.0,L1,large
t75,63_2,high prob,"['L1', 'L2']",0.0,L1,large
t75,64_1,high prob,"['L2', 'L1']",0.0,L1,large
t75,64_2,low prob,"['L1', 'L2']",0.0,L1,large
t75,65_1,high prob,"['L2', 'L1']",0.0,L1,large
t75,65_3,low prob,"['L1', 'L2']",0.0,L1,large
t75,66_1,high prob,"['L2', 'L1']",0.0,L1,large
t75,66_3,low prob,"['L1', 'L2']",0.1111111111111111,L1,base
t75,67_2,low prob,"['L1', 'L2']",0.0,L1,large
t75,67_3,high prob,"['L1', 'L2']",0.0,L1,large
t75,68_1,low prob,"['L1', 'L2']",0.0,L1,large
t75,68_2,high prob,"['L2', 'L1']",0.0,L1,large
t75,69_1,low prob,"['L1', 'L2']",0.0,L1,large
t75,69_3,high prob,"['L2', 'L1']",0.1111111111111111,L1,large
t75,6_1,high prob,"['L1', 'L2']",0.0,L1,large
t75,6_2,low prob,"['L2', 'L1']",0.0,L1,large
t75,70_1,low prob,"['L1', 'L2']",0.0,L2,large
t75,70_2,high prob,"['L2', 'L1']",0.0,L1,large
t75,71_1,high prob,"['L1', 'L2']",0.0,L1,large
t75,71_3,low prob,"['L2', 'L1']",0.0,L1,base
t75,72_2,low prob,"['L2', 'L1']",0.0,L1,large
t75,72_3,high prob,"['L2', 'L1']",0.0,L1,large
t75,73_1,high prob,"['L1', 'L2']",0.0,L1,large
t75,73_2,low prob,"['L2', 'L1']",0.0,L1,large
t75,74_1,high prob,"['L1', 'L2']",0.0,L1,large
t75,74_3,low prob,"['L2', 'L1']",0.0,L1,large
t75,75_2,high prob,"['L2', 'L1']",0.0,L1,large
t75,75_3,low prob,"['L2', 'L1']",0.0,L1,large
t75,76_1,low prob,"['L1', 'L2']",0.0,L1,large
t75,76_3,high prob,"['L2', 'L1']",0.0,L1,large
t75,77_1,high prob,"['L1', 'L2']",0.0,L1,large
t75,77_3,low prob,"['L2', 'L1']",0.0,L1,base
t75,78_2,high prob,"['L1', 'L2']",0.0,L1,large
t75,78_3,low prob,"['L1', 'L2']",0.0,L1,base
t75,79_1,high prob,"['L2', 'L1']",0.0,L1,large
t75,79_3,low prob,"['L1', 'L2']",0.0,L1,large
t75,7_1,low prob,"['L1', 'L2']",0.0,L1,large
t75,7_3,high prob,"['L2', 'L1']",0.0,L1,large
t75,80_1,high prob,"['L2', 'L1']",0.0,L1,large
t75,80_2,low prob,"['L1', 'L2']",0.0,L1,large
t75,81_1,low prob,"['L2', 'L1']",0.0,L2,large
t75,81_2,high prob,"['L1', 'L2']",0.0,L1,large
t75,82_2,high prob,"['L1', 'L2']",0.0,L1,large
t75,82_3,low prob,"['L1', 'L2']",0.0,L1,small
t75,83_2,low prob,"['L1', 'L2']",0.0,L1,large
t75,83_3,high prob,"['L1', 'L2']",0.0,L1,large
t75,84_1,low prob,"['L2', 'L1']",0.0,L1,large
t75,84_3,high prob,"['L1', 'L2']",0.0,L1,large
t75,85_1,low prob,"['L2', 'L1']",0.0,L1,large
t75,85_3,high prob,"['L1', 'L2']",0.0,L1,large
t75,86_2,low prob,"['L1', 'L2']",0.0,L1,large
t75,86_3,high prob,"['L1', 'L2']",0.0,L1,large
t75,87_2,high prob,"['L1', 'L2']",0.0,L1,large
t75,87_3,low prob,"['L1', 'L2']",0.0,L1,large
t75,88_1,high prob,"['L1', 'L2']",0.0,L1,large
t75,88_2,low prob,"['L2', 'L1']",0.0,L1,large
t75,89_2,low prob,"['L2', 'L1']",0.0,L1,large
t75,89_3,high prob,"['L2', 'L1']",0.0,L1,large
t75,8_1,low prob,"['L2', 'L1']",0.0,L1,large
t75,8_2,high prob,"['L1', 'L2']",0.0,L1,large
t75,90_1,low prob,"['L1', 'L2']",0.0,L1,base
t75,90_2,high prob,"['L2', 'L1']",0.0,L1,large
t75,91_1,low prob,"['L1', 'L2']",0.0,L1,large
t75,91_2,high prob,"['L2', 'L1']",0.0,L1,large
t75,92_2,low prob,"['L2', 'L1']",0.0,L1,large
t75,92_3,high prob,"['L2', 'L1']",0.0,L1,large
t75,93_2,low prob,"['L2', 'L1']",0.0,L1,large
t75,93_3,high prob,"['L2', 'L1']",0.0,L1,large
t75,94_2,low prob,"['L2', 'L1']",0.0909090909090909,L1,large
t75,94_3,high prob,"['L2', 'L1']",0.0909090909090909,L1,large
t75,95_1,low prob,"['L1', 'L2']",0.0,L1,large
t75,95_3,high prob,"['L2', 'L1']",0.0,L2,large
t75,96_2,high prob,"['L2', 'L1']",0.0,L1,large
t75,96_3,low prob,"['L2', 'L1']",0.0,L1,large
t75,97_1,low prob,"['L1', 'L2']",0.0,L2,tiny
t75,97_3,high prob,"['L2', 'L1']",0.0,L1,large
t75,98_1,low prob,"['L2', 'L1']",0.0,L1,large
t75,98_3,high prob,"['L1', 'L2']",0.0,L1,large
t75,99_1,high prob,"['L2', 'L1']",0.0,L1,large
t75,99_3,low prob,"['L1', 'L2']",0.0,L1,large
t75,9_1,high prob,"['L2', 'L1']",0.0,L1,large
t75,9_3,low prob,"['L1', 'L2']",0.0,L1,large
t76,100_2,low prob,"['L2', 'L1']",0.0,L1,large
t76,100_3,high prob,"['L2', 'L1']",0.0,L1,large
t76,10_1,low prob,"['L2', 'L1']",0.1666666666666666,L1,large
t76,10_3,high prob,"['L1', 'L2']",0.0,L1,large
t76,11_2,high prob,"['L1', 'L2']",0.0,L1,medium
t76,11_3,low prob,"['L1', 'L2']",0.0,L1,large
t76,12_1,high prob,"['L2', 'L1']",0.0,L1,large
t76,12_2,low prob,"['L1', 'L2']",0.0,L1,large
t76,13_1,low prob,"['L2', 'L1']",0.0,L1,large
t76,13_3,high prob,"['L1', 'L2']",0.0,L1,medium
t76,14_1,low prob,"['L2', 'L1']",0.1,L1,large
t76,14_2,high prob,"['L1', 'L2']",0.1,L1,large
t76,15_2,high prob,"['L1', 'L2']",0.0,L1,large
t76,15_3,low prob,"['L1', 'L2']",0.0,L1,large
t76,16_1,low prob,"['L2', 'L1']",0.1111111111111111,L1,large
t76,16_2,high prob,"['L1', 'L2']",0.1111111111111111,L1,large
t76,17_2,high prob,"['L1', 'L2']",0.0,L1,large
t76,17_3,low prob,"['L1', 'L2']",0.0,L2,large
t76,18_1,high prob,"['L1', 'L2']",0.0,L2,large
t76,18_3,low prob,"['L2', 'L1']",0.16666666666666666,L2,medium
t76,19_1,low prob,"['L1', 'L2']",0.0,L1,large
t76,19_3,high prob,"['L2', 'L1']",0.0,L1,large
t76,1_1,high prob,"['L2', 'L1']",0.2,L1,large
t76,1_2,low prob,"['L1', 'L2']",0.0,L1,large
t76,20_1,low prob,"['L2', 'L1']",0.0,L1,large
t76,20_3,high prob,"['L1', 'L2']",0.0,L1,large
t76,21_1,low prob,"['L2', 'L1']",0.1,L2,large
t76,21_3,high prob,"['L1', 'L2']",0.0,L1,large
t76,22_1,high prob,"['L2', 'L1']",0.0,L1,large
t76,22_3,low prob,"['L1', 'L2']",0.0,L1,large
t76,23_2,high prob,"['L1', 'L2']",0.0,L1,large
t76,23_3,low prob,"['L1', 'L2']",0.0,L1,large
t76,24_1,high prob,"['L2', 'L1']",0.0,L1,large
t76,24_2,low prob,"['L1', 'L2']",0.0,L1,large
t76,25_1,high prob,"['L2', 'L1']",0.0,L1,large
t76,25_3,low prob,"['L1', 'L2']",0.1,L1,large
t76,26_1,high prob,"['L2', 'L1']",0.1111111111111111,L1,large
t76,26_3,low prob,"['L1', 'L2']",0.1111111111111111,L1,medium
t76,27_1,low prob,"['L2', 'L1']",0.0,L1,small
t76,27_3,high prob,"['L1', 'L2']",0.0,L1,large
t76,28_2,high prob,"['L2', 'L1']",0.0,L1,large
t76,28_3,low prob,"['L2', 'L1']",0.0,L1,large
t76,29_1,low prob,"['L1', 'L2']",0.0,L1,large
t76,29_2,high prob,"['L2', 'L1']",0.0,L1,large
t76,2_1,high prob,"['L2', 'L1']",0.0,L1,base
t76,2_3,low prob,"['L1', 'L2']",0.0,L1,large
t76,30_1,low prob,"['L1', 'R1P1', 'R1P2', 'L2']",0.0,R1P1,large
t76,30_2,high prob,"['R1P1', 'L2', 'L1', 'R1P2']",0.0,L1,medium
t76,31_2,high prob,"['L2', 'L1']",0.0,L1,large
t76,31_3,low prob,"['L2', 'L1']",0.0,L1,large
t76,32_1,high prob,"['L1', 'L2']",0.0,L1,base
t76,32_2,low prob,"['L2', 'L1']",0.0,L1,medium
t76,33_1,high prob,"['L1', 'L2']",0.0,L1,large
t76,33_2,low prob,"['L2', 'L1']",0.0,L1,large
t76,34_1,high prob,"['L1', 'L2']",0.0,L1,large
t76,34_2,low prob,"['L2', 'L1']",0.0,L2,medium
t76,35_1,low prob,"['L1', 'L2']",0.0,L1,large
t76,35_3,high prob,"['L2', 'L1']",0.0,L1,base
t76,36_2,low prob,"['L2', 'L1']",0.0,L1,medium
t76,36_3,high prob,"['L2', 'L1']",0.125,L1,large
t76,37_2,low prob,"['L2', 'L1']",0.125,L1,large
t76,37_3,high prob,"['L2', 'L1']",0.0,L1,large
t76,38_2,high prob,"['L1', 'L2']",0.0,L1,medium
t76,38_3,low prob,"['L1', 'L2']",0.0,L1,base
t76,39_2,low prob,"['L1', 'L2']",0.0,L2,small
t76,39_3,high prob,"['L1', 'L2']",0.0,L1,large
t76,3_2,high prob,"['R1P2', 'L1', 'L2', 'R1P1']",0.0,L1,large
t76,3_3,low prob,"['L1', 'R1P2', 'L2', 'R1P1']",0.0,L1,large
t76,40_1,high prob,"['L2', 'L1']",0.0,L1,large
t76,40_3,low prob,"['L1', 'L2']",0.16666666666666666,L1,medium
t76,41_2,high prob,"['L1', 'L2']",0.4,L1,large
t76,41_3,low prob,"['L1', 'L2']",0.4,L2,small
t76,42_1,high prob,"['L2', 'L1']",0.0,L1,large
t76,42_3,low prob,"['L1', 'L2']",0.0,L1,large
t76,43_1,low prob,"['L2', 'L1']",0.0,L2,large
t76,43_2,high prob,"['L1', 'L2']",0.0,L1,large
t76,44_1,high prob,"['L2', 'L1']",0.0,L2,large
t76,44_2,low prob,"['L1', 'L2']",0.0,L1,large
t76,45_1,high prob,"['L2', 'L1']",0.0,L1,large
t76,45_2,low prob,"['L1', 'L2']",0.0,L1,large
t76,46_2,low prob,"['L1', 'L2']",0.0,L1,large
t76,46_3,high prob,"['L1', 'L2']",0.0,L1,large
t76,47_2,high prob,"['L1', 'L2']",0.0,L1,large
t76,47_3,low prob,"['L1', 'L2']",0.1111111111111111,L1,large
t76,48_2,low prob,"['L2', 'L1']",0.1,L1,large
t76,48_3,high prob,"['L2', 'L1']",0.1,L1,large
t76,49_2,high prob,"['L2', 'L1']",0.0,L1,large
t76,49_3,low prob,"['L2', 'L1']",0.0,L1,large
t76,4_1,low prob,"['L2', 'L1']",0.125,L2,large
t76,4_2,high prob,"['L1', 'L2']",0.0,L1,large
t76,50_1,high prob,"['L1', 'L2']",0.0,L1,large
t76,50_2,low prob,"['L2', 'L1']",0.0,L2,large
t76,51_2,high prob,"['L2', 'L1']",0.0,L1,large
t76,51_3,low prob,"['L2', 'L1']",0.0,L1,large
t76,52_1,low prob,"['L1', 'L2']",0.1,L1,large
t76,52_2,high prob,"['L2', 'L1']",0.0,L1,large
t76,53_1,high prob,"['L1', 'L2']",0.0,L1,large
t76,53_3,low prob,"['L2', 'L1']",0.0,L1,medium
t76,54_1,low prob,"['R1P2', 'L1', 'R1P1', 'L2']",0.0,L1,large
t76,54_3,high prob,"['R1P2', 'L2', 'L1', 'R1P1']",0.0,L2,large
t76,55_1,low prob,"['L1', 'L2']",0.0,L1,large
t76,55_2,high prob,"['L2', 'L1']",0.0,L1,large
t76,56_1,high prob,"['L1', 'L2']",0.0,L1,large
t76,56_2,low prob,"['L2', 'L1']",0.0,L1,large
t76,57_1,high prob,"['L1', 'L2']",0.0,L1,large
t76,57_3,low prob,"['L2', 'L1']",0.0,L1,large
t76,58_1,low prob,"['L2', 'L1']",0.1428571428571428,L1,large
t76,58_3,high prob,"['L1', 'L2']",0.0,L1,large
t76,59_1,high prob,"['L2', 'L1']",0.0,L1,large
t76,59_2,low prob,"['L1', 'L2']",0.0,L1,large
t76,5_1,high prob,"['L2', 'L1']",0.0,L1,medium
t76,5_2,low prob,"['L1', 'L2']",0.1666666666666666,L1,large
t76,60_1,low prob,"['L1', 'L2']",0.0,L1,large
t76,60_2,high prob,"['L2', 'L1']",0.0,L1,large
t76,61_2,low prob,"['L2', 'L1']",0.0,L2,small
t76,61_3,high prob,"['L2', 'L1']",0.1111111111111111,L2,small
t76,62_1,low prob,"['L1', 'L2']",0.0,L1,large
t76,62_2,high prob,"['L2', 'L1']",0.0,L1,large
t76,63_1,low prob,"['L1', 'L2']",0.0,L1,large
t76,63_2,high prob,"['L2', 'L1']",0.0,L1,large
t76,64_1,high prob,"['L1', 'L2']",0.0,L1,medium
t76,64_2,low prob,"['L2', 'L1']",0.0,L1,tiny
t76,65_1,high prob,"['L1', 'L2']",0.0,L1,large
t76,65_3,low prob,"['L2', 'L1']",0.0,L1,large
t76,66_1,high prob,"['L1', 'R2P1', 'L2', 'R2P2']",0.0,L1,large
t76,66_3,low prob,"['L2', 'R2P1', 'R2P2', 'L1']",0.0,R2P1,base
t76,67_2,low prob,"['L2', 'L1']",0.0,L1,large
t76,67_3,high prob,"['L2', 'L1']",0.0,L1,large
t76,68_1,low prob,"['L2', 'L1']",0.0,L1,medium
t76,68_2,high prob,"['L1', 'L2']",0.0,L1,large
t76,69_1,low prob,"['L2', 'L1']",0.0,L1,large
t76,69_3,high prob,"['L1', 'L2']",0.0,L2,large
t76,6_1,high prob,"['R2P2', 'L2', 'R2P1', 'L1']",0.0,L2,large
t76,6_2,low prob,"['R2P2', 'L1', 'R2P1', 'L2']",0.0,R2P2,large
t76,70_1,low prob,"['L2', 'L1']",0.0,L2,large
t76,70_2,high prob,"['L1', 'L2']",0.0,L1,large
t76,71_1,high prob,"['L2', 'L1']",0.0,L1,base
t76,71_3,low prob,"['L1', 'L2']",0.0,L1,large
t76,72_2,low prob,"['L1', 'L2']",0.0,L1,large
t76,72_3,high prob,"['L1', 'L2']",0.0,L1,large
t76,73_1,high prob,"['L2', 'L1']",0.0,L1,large
t76,73_2,low prob,"['L1', 'L2']",0.0,L1,large
t76,74_1,high prob,"['L2', 'L1']",0.0,L2,large
t76,74_3,low prob,"['L1', 'L2']",0.125,L1,large
t76,75_2,high prob,"['L1', 'L2']",0.0,L1,large
t76,75_3,low prob,"['L1', 'L2']",0.0,L2,medium
t76,76_1,low prob,"['L2', 'L1']",0.0,L1,large
t76,76_3,high prob,"['L1', 'L2']",0.0,L1,large
t76,77_1,high prob,"['L2', 'L1']",0.0,L1,large
t76,77_3,low prob,"['L1', 'L2']",0.0,L1,small
t76,78_2,high prob,"['L2', 'L1']",0.0,L1,large
t76,78_3,low prob,"['L2', 'L1']",0.0,L1,medium
t76,79_1,high prob,"['L1', 'L2']",0.0,L1,small
t76,79_3,low prob,"['L2', 'L1']",0.0,L1,large
t76,7_1,low prob,"['L2', 'L1']",0.1111111111111111,L1,tiny
t76,7_3,high prob,"['L1', 'L2']",0.0,L1,small
t76,80_1,high prob,"['L1', 'L2']",0.0,L1,tiny
t76,80_2,low prob,"['L2', 'L1']",0.0,L1,large
t76,81_1,low prob,"['L1', 'L2']",0.0,L1,large
t76,81_2,high prob,"['L2', 'L1']",0.0,L1,large
t76,82_2,high prob,"['L2', 'L1']",0.0,L1,large
t76,82_3,low prob,"['L2', 'L1']",0.0,L1,large
t76,83_2,low prob,"['L2', 'L1']",0.0,L1,large
t76,83_3,high prob,"['L2', 'L1']",0.0,L1,large
t76,84_1,low prob,"['L1', 'L2']",0.0,L1,large
t76,84_3,high prob,"['L2', 'L1']",0.0,L1,large
t76,85_1,low prob,"['L1', 'L2']",0.0,L1,large
t76,85_3,high prob,"['L2', 'L1']",0.0,L1,large
t76,86_2,low prob,"['L2', 'L1']",0.0,L2,base
t76,86_3,high prob,"['L2', 'L1']",0.0,L2,large
t76,87_2,high prob,"['L2', 'L1']",0.0,L1,large
t76,87_3,low prob,"['L2', 'L1']",0.0,L1,large
t76,88_1,high prob,"['L2', 'L1']",0.0,L1,large
t76,88_2,low prob,"['L1', 'L2']",0.0,L1,large
t76,89_2,low prob,"['L1', 'L2']",0.0,L1,large
t76,89_3,high prob,"['L1', 'L2']",0.0,L1,large
t76,8_1,low prob,"['L1', 'L2']",0.0,L1,large
t76,8_2,high prob,"['L2', 'L1']",0.0,L1,large
t76,90_1,low prob,"['L2', 'L1']",0.0,L1,large
t76,90_2,high prob,"['L1', 'L2']",0.0,L1,large
t76,91_1,low prob,"['L2', 'L1']",0.0,L2,large
t76,91_2,high prob,"['L1', 'L2']",0.0,L1,large
t76,92_2,low prob,"['L1', 'L2']",0.0,L1,large
t76,92_3,high prob,"['L1', 'L2']",0.0,L1,large
t76,93_2,low prob,"['L1', 'L2']",0.0,L1,large
t76,93_3,high prob,"['L1', 'L2']",0.0,L2,large
t76,94_2,low prob,"['L1', 'L2']",0.0909090909090909,L1,large
t76,94_3,high prob,"['L1', 'L2']",0.4545454545454545,L1,large
t76,95_1,low prob,"['L2', 'L1']",0.0,L2,large
t76,95_3,high prob,"['L1', 'L2']",0.1111111111111111,L1,large
t76,96_2,high prob,"['L1', 'L2']",0.0,L1,large
t76,96_3,low prob,"['L1', 'L2']",0.0,L2,large
t76,97_1,low prob,"['L2', 'L1']",0.1428571428571428,L1,large
t76,97_3,high prob,"['L1', 'L2']",0.0,L1,large
t76,98_1,low prob,"['L1', 'L2']",0.0,L1,large
t76,98_3,high prob,"['L2', 'L1']",0.0,L1,large
t76,99_1,high prob,"['L1', 'L2']",0.1111111111111111,L1,large
t76,99_3,low prob,"['L2', 'L1']",0.1111111111111111,L1,large
t76,9_1,high prob,"['L1', 'L2']",0.0,L1,large
t76,9_3,low prob,"['L2', 'L1']",0.0,L1,medium
t77,100_2,low prob,"['L2', 'L1']",0.0,L1,large
t77,100_3,high prob,"['L2', 'L1']",0.0,L1,large
t77,10_1,low prob,"['L1', 'L2']",0.0,L1,large
t77,10_3,high prob,"['L2', 'L1']",0.0,L1,large
t77,11_2,high prob,"['L2', 'L1']",0.0,L2,large
t77,11_3,low prob,"['L2', 'L1']",0.0,L1,large
t77,12_1,high prob,"['L1', 'L2']",0.0,L1,large
t77,12_2,low prob,"['L2', 'L1']",0.0,L1,base
t77,13_1,low prob,"['L1', 'L2']",0.0,L1,large
t77,13_3,high prob,"['L2', 'L1']",0.0,L1,large
t77,14_1,low prob,"['L1', 'L2']",0.0,L1,base
t77,14_2,high prob,"['L2', 'L1']",0.0,L2,large
t77,15_2,high prob,"['L2', 'L1']",0.0,L1,large
t77,15_3,low prob,"['L2', 'L1']",0.1428571428571428,L1,large
t77,16_1,low prob,"['L1', 'L2']",0.1111111111111111,L1,large
t77,16_2,high prob,"['L2', 'L1']",0.1111111111111111,L1,medium
t77,17_2,high prob,"['L2', 'L1']",0.0,L1,large
t77,17_3,low prob,"['L2', 'L1']",0.0,L1,large
t77,18_1,high prob,"['L2', 'L1']",0.0,L1,large
t77,18_3,low prob,"['L1', 'L2']",0.0,L1,large
t77,19_1,low prob,"['L2', 'L1']",0.0,L1,large
t77,19_3,high prob,"['L1', 'L2']",0.0,L2,large
t77,1_1,high prob,"['L1', 'L2']",0.0,L1,large
t77,1_2,low prob,"['L2', 'L1']",0.0,L1,large
t77,20_1,low prob,"['L1', 'L2']",0.0,L1,large
t77,20_3,high prob,"['L2', 'L1']",0.0,L1,large
t77,21_1,low prob,"['L1', 'L2']",0.0,L1,large
t77,21_3,high prob,"['L2', 'L1']",0.0,L1,large
t77,22_1,high prob,"['L1', 'L2']",0.0,L1,large
t77,22_3,low prob,"['L2', 'L1']",0.0,L1,large
t77,23_2,high prob,"['L2', 'L1']",0.0,L1,large
